date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:40:30	60733/60733	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:29%20GMT	https://scisco.egemenerd.com/the-top-5-marketing-tips/	D:/project/ali2/scisco.egemenerd.com/the-top-5-marketing-tips/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:31	60410/60410	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:30%20GMT	https://scisco.egemenerd.com/this-weeks-5-must-read-stories/	D:/project/ali2/scisco.egemenerd.com/this-weeks-5-must-read-stories/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:31	61654/61654	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:30%20GMT	https://scisco.egemenerd.com/tag/bookmarks/	D:/project/ali2/scisco.egemenerd.com/tag/bookmarks/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:33	62486/62486	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:32%20GMT	https://scisco.egemenerd.com/tag/slots-era-best-online-casino-slots-machines/	D:/project/ali2/scisco.egemenerd.com/tag/slots-era-best-online-casino-slots-machines/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:34	62324/62324	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:33%20GMT	https://scisco.egemenerd.com/tag/casino-online-no-deposit-bonus-codes/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-no-deposit-bonus-codes/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:34	2589/2589	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Aug%202021%2009:10:31%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fa-new-era-of-technology%2F&format=xml	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed2478	(from https://scisco.egemenerd.com/a-new-era-of-technology/)
14:40:34	62379/62379	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:33%20GMT	https://scisco.egemenerd.com/tag/casino-online-free-bonus-no-deposit/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-free-bonus-no-deposit/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:35	62396/62396	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:34%20GMT	https://scisco.egemenerd.com/tag/online-casino-usa-free-spins-no-deposit/	D:/project/ali2/scisco.egemenerd.com/tag/online-casino-usa-free-spins-no-deposit/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:38	62357/62357	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:36%20GMT	https://scisco.egemenerd.com/tag/casino-online-usa-player-no-deposit/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-usa-player-no-deposit/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:39	62125/62125	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:36%20GMT	https://scisco.egemenerd.com/tag/casino-online-free-credit-no-deposit/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-free-credit-no-deposit/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:40	62530/62530	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:36%20GMT	https://scisco.egemenerd.com/tag/casino-online-usa-player-no-deposit-codes/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-usa-player-no-deposit-codes/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:41	70115/70115	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202019%2023:52:09%20GMT	http://tessera.egemenerd.com/wp-content/uploads/2019/03/6-1024x707.jpg	D:/project/ali2/tessera.egemenerd.com/wp-content/uploads/2019/03/6-1024x707.jpg	(from https://scisco.egemenerd.com/a-new-era-of-technology/)
14:40:42	62426/62426	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:40%20GMT	https://scisco.egemenerd.com/tag/casino-online-free-slots-3888-com/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-free-slots-3888-com/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:43	62427/62427	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:42%20GMT	https://scisco.egemenerd.com/tag/casino-online-usa-no-deposit-bonus/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-usa-no-deposit-bonus/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:45	62098/62098	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:43%20GMT	https://scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/	D:/project/ali2/scisco.egemenerd.com/tag/tropicana-casino-online-promo-code/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:47	62166/62166	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:45%20GMT	https://scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/	D:/project/ali2/scisco.egemenerd.com/tag/resorts-casino-online-coupon-code/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:48	68721/68721	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202019%2023:52:07%20GMT	http://tessera.egemenerd.com/wp-content/uploads/2019/03/5-1024x748.jpg	D:/project/ali2/tessera.egemenerd.com/wp-content/uploads/2019/03/5-1024x748.jpg	(from https://scisco.egemenerd.com/a-new-era-of-technology/)
14:40:49	62314/62314	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:47%20GMT	https://scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/	D:/project/ali2/scisco.egemenerd.com/tag/bonus-codes-for-borgata-casino-online/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:49	49669/49669	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202019%2023:52:05%20GMT	http://tessera.egemenerd.com/wp-content/uploads/2019/03/4-1024x683.jpg	D:/project/ali2/tessera.egemenerd.com/wp-content/uploads/2019/03/4-1024x683.jpg	(from https://scisco.egemenerd.com/a-new-era-of-technology/)
14:40:51	62359/62359	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:50%20GMT	https://scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/	D:/project/ali2/scisco.egemenerd.com/tag/vegas-casino-online-no-deposit-codes/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:53	62647/62647	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:51%20GMT	https://scisco.egemenerd.com/tag/casino-online-new-free-bonus-codes-usa/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-new-free-bonus-codes-usa/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:53	96182/96182	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202019%2023:52:03%20GMT	http://tessera.egemenerd.com/wp-content/uploads/2019/03/3-1024x683.jpg	D:/project/ali2/tessera.egemenerd.com/wp-content/uploads/2019/03/3-1024x683.jpg	(from https://scisco.egemenerd.com/a-new-era-of-technology/)
14:40:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2009:10:51%20GMT	https://scisco.egemenerd.com/questions/profile/egemenerd/about	D:/project/ali2/scisco.egemenerd.com/questions/profile/egemenerd/about.84.delayed	(from https://scisco.egemenerd.com/a-new-era-of-technology/)
14:40:54	62567/62567	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:53%20GMT	https://scisco.egemenerd.com/tag/casino-online-no-deposit-sign-up-bonus/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-no-deposit-sign-up-bonus/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:56	62192/62192	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:55%20GMT	https://scisco.egemenerd.com/tag/casino-online-no-deposit-needed/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-no-deposit-needed/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:56	83/83	---M--	409	error ('Conflict')	text/html	date:Fri,%2013%20Aug%202021%2009:10:55%20GMT	https://scisco.egemenerd.com/wp-login.php?redirect_to=https%3A%2F%2Fscisco.egemenerd.com%2Fa-new-era-of-technology%2F	D:/project/ali2/scisco.egemenerd.com/wp-login.857e1b.delayed	(from https://scisco.egemenerd.com/a-new-era-of-technology/)
14:40:56	62366/62366	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:55%20GMT	https://scisco.egemenerd.com/tag/borgata-casino-online-reviews/	D:/project/ali2/scisco.egemenerd.com/tag/borgata-casino-online-reviews/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:57	62157/62157	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:56%20GMT	https://scisco.egemenerd.com/tag/resorts-casino-online-bonus-code/	D:/project/ali2/scisco.egemenerd.com/tag/resorts-casino-online-bonus-code/index.html	(from https://scisco.egemenerd.com/blog/)
14:40:58	2984/2984	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Apr%202021%2010:38:05%20GMT	https://scisco.egemenerd.com/wp-includes/js/comment-reply.min.js?ver=5.8	D:/project/ali2/scisco.egemenerd.com/wp-includes/js/comment-reply.min41a3.js	(from https://scisco.egemenerd.com/a-new-era-of-technology/)
14:40:59	62578/62578	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:58%20GMT	https://scisco.egemenerd.com/tag/online-casino-usa-birthday-bonuses/	D:/project/ali2/scisco.egemenerd.com/tag/online-casino-usa-birthday-bonuses/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:00	62198/62198	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:58%20GMT	https://scisco.egemenerd.com/tag/online-casino-koreacasino-online/	D:/project/ali2/scisco.egemenerd.com/tag/online-casino-koreacasino-online/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:00	62298/62298	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:10:59%20GMT	https://scisco.egemenerd.com/tag/resorts-casino-online-casino/	D:/project/ali2/scisco.egemenerd.com/tag/resorts-casino-online-casino/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:01	62132/62132	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:00%20GMT	https://scisco.egemenerd.com/tag/ocean-resorts-casino-online/	D:/project/ali2/scisco.egemenerd.com/tag/ocean-resorts-casino-online/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:03	62198/62198	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:02%20GMT	https://scisco.egemenerd.com/tag/tropicana-casino-online-casino/	D:/project/ali2/scisco.egemenerd.com/tag/tropicana-casino-online-casino/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:03	62155/62155	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:02%20GMT	https://scisco.egemenerd.com/tag/vegas-casino-online-free-slots-play/	D:/project/ali2/scisco.egemenerd.com/tag/vegas-casino-online-free-slots-play/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:04	187466/187466	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Dec%202020%2013:02:27%20GMT	https://scisco.egemenerd.com/wp-content/uploads/2020/12/woo-cover.jpg	D:/project/ali2/scisco.egemenerd.com/wp-content/uploads/2020/12/woo-cover.jpg	(from https://scisco.egemenerd.com/shop/)
14:41:04	62254/62254	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:03%20GMT	https://scisco.egemenerd.com/tag/review-caesars-casino-online/	D:/project/ali2/scisco.egemenerd.com/tag/review-caesars-casino-online/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:06	77528/77528	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202020%2016:28:59%20GMT	https://scisco.egemenerd.com/wp-content/uploads/2019/01/woo-4-1024x1024.jpg	D:/project/ali2/scisco.egemenerd.com/wp-content/uploads/2019/01/woo-4-1024x1024.jpg	(from https://scisco.egemenerd.com/shop/)
14:41:06	62102/62102	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:05%20GMT	https://scisco.egemenerd.com/tag/casino-online-slots-free-play/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-slots-free-play/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:07	62216/62216	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:05%20GMT	https://scisco.egemenerd.com/tag/play-caesars-casino-online/	D:/project/ali2/scisco.egemenerd.com/tag/play-caesars-casino-online/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:07	62046/62046	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:06%20GMT	https://scisco.egemenerd.com/tag/online-casino-hello-youtube/	D:/project/ali2/scisco.egemenerd.com/tag/online-casino-hello-youtube/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:09	61950/61950	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:08%20GMT	https://scisco.egemenerd.com/tag/borgata-casino-online-support/	D:/project/ali2/scisco.egemenerd.com/tag/borgata-casino-online-support/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:10	146579/146579	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202020%2016:28:57%20GMT	https://scisco.egemenerd.com/wp-content/uploads/2019/01/woo-3-1024x1024.jpg	D:/project/ali2/scisco.egemenerd.com/wp-content/uploads/2019/01/woo-3-1024x1024.jpg	(from https://scisco.egemenerd.com/shop/)
14:41:10	62363/62363	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:09%20GMT	https://scisco.egemenerd.com/tag/casino-online-slots-to-play-free/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-slots-to-play-free/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:10	62312/62312	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:10%20GMT	https://scisco.egemenerd.com/tag/online-casino-usa-free-spins/	D:/project/ali2/scisco.egemenerd.com/tag/online-casino-usa-free-spins/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:13	62088/62088	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:12%20GMT	https://scisco.egemenerd.com/tag/korean-online-casino-dealer/	D:/project/ali2/scisco.egemenerd.com/tag/korean-online-casino-dealer/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:13	109902/109902	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202020%2016:29:10%20GMT	https://scisco.egemenerd.com/wp-content/uploads/2019/01/woo-9-1024x1024.jpg	D:/project/ali2/scisco.egemenerd.com/wp-content/uploads/2019/01/woo-9-1024x1024.jpg	(from https://scisco.egemenerd.com/shop/)
14:41:14	62047/62047	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:13%20GMT	https://scisco.egemenerd.com/tag/vegas-casino-online-review/	D:/project/ali2/scisco.egemenerd.com/tag/vegas-casino-online-review/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:14	18681/18681	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2013%20Aug%202021%2009:11:13%20GMT	https://scisco.egemenerd.com/tag/%d0%ba%d0%b0%d0%b7%d0%b8%d0%bd%d0%be-%d0%be%d0%bd%d0%bb%d0%b0%d0%b9%d0%bd-%d1%83%d0%ba%d1%80%d0%b0%d0%b8%d0%bd%d0%b0-%d1%80%d0%b5%d0%b9%d1%82%d0%b8%d0%bd%d0%b3/	D:/project/ali2/scisco.egemenerd.com/tag/%d0%ba%d0%b0%d0%b7%d0%b8%d0%bd%d0%be-%d0%be%d0%bd%d0%bb%d0%b0%d0%b9%d0%bd-%d1%83%d0%ba%d1%80%d0%b0%d0%b8%d0%bd%d0%b0-%d1%80%d0%b5%d0%b9%d1%82%d0%b8%d0%bd%d0%b3/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:16	74970/74970	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202020%2016:29:13%20GMT	https://scisco.egemenerd.com/wp-content/uploads/2019/01/woo-11-1024x1024.jpg	D:/project/ali2/scisco.egemenerd.com/wp-content/uploads/2019/01/woo-11-1024x1024.jpg	(from https://scisco.egemenerd.com/shop/)
14:41:17	62019/62019	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:16%20GMT	https://scisco.egemenerd.com/tag/tropicana-casino-online/	D:/project/ali2/scisco.egemenerd.com/tag/tropicana-casino-online/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:17	62385/62385	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:16%20GMT	https://scisco.egemenerd.com/tag/live-casino-online-roulette/	D:/project/ali2/scisco.egemenerd.com/tag/live-casino-online-roulette/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:17	62192/62192	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:16%20GMT	https://scisco.egemenerd.com/tag/borgata-casino-online-download/	D:/project/ali2/scisco.egemenerd.com/tag/borgata-casino-online-download/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:20	62064/62064	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:19%20GMT	https://scisco.egemenerd.com/tag/vegas-casino-online-download/	D:/project/ali2/scisco.egemenerd.com/tag/vegas-casino-online-download/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:20	129950/129950	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202020%2016:29:06%20GMT	https://scisco.egemenerd.com/wp-content/uploads/2019/01/woo-7-1024x1024.jpg	D:/project/ali2/scisco.egemenerd.com/wp-content/uploads/2019/01/woo-7-1024x1024.jpg	(from https://scisco.egemenerd.com/shop/)
14:41:21	62164/62164	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:19%20GMT	https://scisco.egemenerd.com/tag/casino-online-free-bonus/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-free-bonus/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:21	61935/61935	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:20%20GMT	https://scisco.egemenerd.com/tag/free-online-casino-slots/	D:/project/ali2/scisco.egemenerd.com/tag/free-online-casino-slots/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:23	78598/78598	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202020%2016:28:53%20GMT	https://scisco.egemenerd.com/wp-content/uploads/2019/01/woo-1-1024x1024.jpg	D:/project/ali2/scisco.egemenerd.com/wp-content/uploads/2019/01/woo-1-1024x1024.jpg	(from https://scisco.egemenerd.com/shop/)
14:41:24	62056/62056	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:22%20GMT	https://scisco.egemenerd.com/tag/casino-online-gclub-royal/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-gclub-royal/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:24	61849/61849	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:23%20GMT	https://scisco.egemenerd.com/tag/casino-online-roulette/	D:/project/ali2/scisco.egemenerd.com/tag/casino-online-roulette/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:24	62215/62215	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:23%20GMT	https://scisco.egemenerd.com/tag/play-resorts-casino-online/	D:/project/ali2/scisco.egemenerd.com/tag/play-resorts-casino-online/index.html	(from https://scisco.egemenerd.com/blog/)
14:41:26	69412/69412	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Dec%202020%2016:29:01%20GMT	https://scisco.egemenerd.com/wp-content/uploads/2019/01/woo-5-1024x1024.jpg	D:/project/ali2/scisco.egemenerd.com/wp-content/uploads/2019/01/woo-5-1024x1024.jpg	(from https://scisco.egemenerd.com/shop/)
14:41:27	48337/48337	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:11:26%20GMT	https://scisco.egemenerd.com/blog-3-columns/	D:/project/ali2/scisco.egemenerd.com/blog-3-columns/index.html	(from https://scisco.egemenerd.com/)
